id,name,stix_id,attack_id,attack_url,matrix,created_on,updated_on,attack_type,stix_type
2475,Crutch,malware--925a6c52-5cf0-4fec-99de-b0d6917d8593,S0538,https://attack.mitre.org/software/S0538,mitre-attack,"2022-10-20 14:15:04.951226","2022-10-20 14:15:04.951240",software,malware
2476,SDBbot,malware--92b03a94-7147-4952-9d5a-b4d24da7487c,S0461,https://attack.mitre.org/software/S0461,mitre-attack,"2022-10-20 14:15:04.952334","2022-10-20 14:15:04.952349",software,malware
2477,Mosquito,malware--92b55426-109f-4d93-899f-1833ce91ff90,S0256,https://attack.mitre.org/software/S0256,mitre-attack,"2022-10-20 14:15:04.953273","2022-10-20 14:15:04.953285",software,malware
2478,RTM,malware--92ec0cbd-2c30-44a2-b270-73f4ec949841,S0148,https://attack.mitre.org/software/S0148,mitre-attack,"2022-10-20 14:15:04.954993","2022-10-20 14:15:04.955008",software,malware
2479,TRITON,malware--93ae2edf-a598-4d2d-acd7-bcae0c021923,S0609,https://attack.mitre.org/software/S0609,mitre-attack,"2022-10-20 14:15:04.956291","2022-10-20 14:15:04.956306",software,malware
2480,Derusbi,malware--94379dec-5c87-49db-b36e-66abc0b81344,S0021,https://attack.mitre.org/software/S0021,mitre-attack,"2022-10-20 14:15:04.957470","2022-10-20 14:15:04.957483",software,malware
2481,SodaMaster,malware--94d6d788-07bb-4dcc-b62f-e02626b00108,S0627,https://attack.mitre.org/software/S0627,mitre-attack,"2022-10-20 14:15:04.958885","2022-10-20 14:15:04.958922",software,malware
2482,Hikit,malware--95047f03-4811-4300-922e-1ba937d53a61,S0009,https://attack.mitre.org/software/S0009,mitre-attack,"2022-10-20 14:15:04.960643","2022-10-20 14:15:04.960659",software,malware
2483,Grandoreiro,malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7,S0531,https://attack.mitre.org/software/S0531,mitre-attack,"2022-10-20 14:15:04.962352","2022-10-20 14:15:04.962365",software,malware
2484,WellMail,malware--959f3b19-2dc8-48d5-8942-c66813a5101a,S0515,https://attack.mitre.org/software/S0515,mitre-attack,"2022-10-20 14:15:04.963726","2022-10-20 14:15:04.963741",software,malware
2485,LiteDuke,malware--95e2cbae-d82c-4f7b-b63c-16462015d35d,S0513,https://attack.mitre.org/software/S0513,mitre-attack,"2022-10-20 14:15:04.965120","2022-10-20 14:15:04.965136",software,malware
2486,Starloader,malware--96566860-9f11-4b6f-964d-1c924e4f24a4,S0188,https://attack.mitre.org/software/S0188,mitre-attack,"2022-10-20 14:15:04.966399","2022-10-20 14:15:04.966413",software,malware
2487,Sakula,malware--96b08451-b27a-4ff6-893f-790e26393a8e,S0074,https://attack.mitre.org/software/S0074,mitre-attack,"2022-10-20 14:15:04.967559","2022-10-20 14:15:04.967576",software,malware
2488,VaporRage,malware--96eca9b9-b37f-42f1-96dc-a2c441403194,S0636,https://attack.mitre.org/software/S0636,mitre-attack,"2022-10-20 14:15:04.968858","2022-10-20 14:15:04.968873",software,malware
2489,RawPOS,malware--9752aef4-a1f3-4328-929f-b64eb0536090,S0169,https://attack.mitre.org/software/S0169,mitre-attack,"2022-10-20 14:15:04.969797","2022-10-20 14:15:04.969808",software,malware
2490,Sibot,malware--979adb5a-dc30-48f0-9e3d-9a26d866928c,S0589,https://attack.mitre.org/software/S0589,mitre-attack,"2022-10-20 14:15:04.970707","2022-10-20 14:15:04.970720",software,malware
2491,WINDSHIELD,malware--98e8a977-3416-43aa-87fa-33e287e9c14c,S0155,https://attack.mitre.org/software/S0155,mitre-attack,"2022-10-20 14:15:04.971557","2022-10-20 14:15:04.971568",software,malware
2492,Drovorub,malware--99164b38-1775-40bc-b77b-a2373b14540a,S0502,https://attack.mitre.org/software/S0502,mitre-attack,"2022-10-20 14:15:04.972375","2022-10-20 14:15:04.972385",software,malware
2493,Bazar,malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0,S0534,https://attack.mitre.org/software/S0534,mitre-attack,"2022-10-20 14:15:04.973200","2022-10-20 14:15:04.973211",software,malware
2494,Kobalos,malware--9abdda30-08e0-4ab1-9cf0-d447654c6de9,S0641,https://attack.mitre.org/software/S0641,mitre-attack,"2022-10-20 14:15:04.974087","2022-10-20 14:15:04.974097",software,malware
2495,BadPatch,malware--9af05de0-bc09-4511-a350-5eb8b06185c1,S0337,https://attack.mitre.org/software/S0337,mitre-attack,"2022-10-20 14:15:04.974910","2022-10-20 14:15:04.974919",software,malware
2496,MESSAGETAP,malware--9b19d6b4-cfcb-492f-8ca8-8449e7331573,S0443,https://attack.mitre.org/software/S0443,mitre-attack,"2022-10-20 14:15:04.975879","2022-10-20 14:15:04.975893",software,malware
2497,RATANKBA,malware--9b325b06-35a1-457d-be46-a4ecc0b7ff0c,S0241,https://attack.mitre.org/software/S0241,mitre-attack,"2022-10-20 14:15:04.977195","2022-10-20 14:15:04.977207",software,malware
2498,SOUNDBITE,malware--9ca488bd-9587-48ef-b923-1743523e63b2,S0157,https://attack.mitre.org/software/S0157,mitre-attack,"2022-10-20 14:15:04.978112","2022-10-20 14:15:04.978123",software,malware
2499,BADCALL,malware--9dbdadb6-fdbf-490f-a35f-38762d06a0d2,S0245,https://attack.mitre.org/software/S0245,mitre-attack,"2022-10-20 14:15:04.979005","2022-10-20 14:15:04.979018",software,malware
2500,hcdLoader,malware--9e2bba94-950b-4fcf-8070-cb3f816c5f4e,S0071,https://attack.mitre.org/software/S0071,mitre-attack,"2022-10-20 14:15:04.980372","2022-10-20 14:15:04.980389",software,malware
2501,Nidiran,malware--9e9b9415-a7df-406b-b14d-92bfe6809fbe,S0118,https://attack.mitre.org/software/S0118,mitre-attack,"2022-10-20 14:15:04.981525","2022-10-20 14:15:04.981539",software,malware
2502,MoonWind,malware--9ea525fa-b0a9-4dde-84f2-bcea0137b3c1,S0149,https://attack.mitre.org/software/S0149,mitre-attack,"2022-10-20 14:15:04.982835","2022-10-20 14:15:04.982851",software,malware
2503,Ryuk,malware--a020a61c-423f-4195-8c46-ba1d21abba37,S0446,https://attack.mitre.org/software/S0446,mitre-attack,"2022-10-20 14:15:04.984053","2022-10-20 14:15:04.984072",software,malware
2504,Cryptoistic,malware--a04d9a4c-bb52-40bf-98ec-e350c2d6a862,S0498,https://attack.mitre.org/software/S0498,mitre-attack,"2022-10-20 14:15:04.984983","2022-10-20 14:15:04.984993",software,malware
2505,HermeticWiper,malware--a0ab8a96-40c9-4483-8a54-3fafa6d6007a,S0697,https://attack.mitre.org/software/S0697,mitre-attack,"2022-10-20 14:15:04.985862","2022-10-20 14:15:04.985875",software,malware
2506,ABK,malware--a0ebedca-d558-4e48-8ff7-4bf76208d90c,S0469,https://attack.mitre.org/software/S0469,mitre-attack,"2022-10-20 14:15:04.986725","2022-10-20 14:15:04.986738",software,malware
2507,Pysa,malware--a19c1197-9414-46e3-986f-0f609ff4a46b,S0583,https://attack.mitre.org/software/S0583,mitre-attack,"2022-10-20 14:15:04.987539","2022-10-20 14:15:04.987548",software,malware
2508,Wiper,malware--a19c49aa-36fe-4c05-b817-23e1c7a7d085,S0041,https://attack.mitre.org/software/S0041,mitre-attack,"2022-10-20 14:15:04.988310","2022-10-20 14:15:04.988318",software,malware
2509,Final1stspy,malware--a2282af0-f9dd-4373-9b92-eaf9e11e0c71,S0355,https://attack.mitre.org/software/S0355,mitre-attack,"2022-10-20 14:15:04.989168","2022-10-20 14:15:04.989178",software,malware
2510,Zebrocy,malware--a4f57468-fbd5-49e4-8476-52088220b92d,S0251,https://attack.mitre.org/software/S0251,mitre-attack,"2022-10-20 14:15:04.990074","2022-10-20 14:15:04.990087",software,malware
2511,Pandora,malware--a545456a-f9a7-47ad-9ea6-8b017def38d1,S0664,https://attack.mitre.org/software/S0664,mitre-attack,"2022-10-20 14:15:04.991103","2022-10-20 14:15:04.991119",software,malware
2512,FinFisher,malware--a5528622-3a8a-4633-86ce-8cdaf8423858,S0182,https://attack.mitre.org/software/S0182,mitre-attack,"2022-10-20 14:15:04.992116","2022-10-20 14:15:04.992130",software,malware
2513,SpeakUp,malware--a5575606-9b85-4e3d-9cd2-40ef30e3672d,S0374,https://attack.mitre.org/software/S0374,mitre-attack,"2022-10-20 14:15:04.993079","2022-10-20 14:15:04.993091",software,malware
2514,CrossRAT,malware--a5e91d50-24fa-44ec-9894-39a88f658cea,S0235,https://attack.mitre.org/software/S0235,mitre-attack,"2022-10-20 14:15:04.995306","2022-10-20 14:15:04.995323",software,malware
2515,OwaAuth,malware--a60657fa-e2e7-4f8f-8128-a882534ae8c5,S0072,https://attack.mitre.org/software/S0072,mitre-attack,"2022-10-20 14:15:04.996342","2022-10-20 14:15:04.996356",software,malware
2516,Cadelspy,malware--a705b085-1eae-455e-8f4d-842483d814eb,S0454,https://attack.mitre.org/software/S0454,mitre-attack,"2022-10-20 14:15:04.997278","2022-10-20 14:15:04.997290",software,malware
2517,"Cobalt Strike",malware--a7881f21-e978-4fe4-af56-92c9416a2616,S0154,https://attack.mitre.org/software/S0154,mitre-attack,"2022-10-20 14:15:04.998269","2022-10-20 14:15:04.998284",software,malware
2518,SUNBURST,malware--a8839c95-029f-44cf-8f3d-a3cf2039e927,S0559,https://attack.mitre.org/software/S0559,mitre-attack,"2022-10-20 14:15:04.999215","2022-10-20 14:15:04.999228",software,malware
2519,EvilBunny,malware--a8a778f5-0035-4870-bb25-53dc05029586,S0396,https://attack.mitre.org/software/S0396,mitre-attack,"2022-10-20 14:15:05.000434","2022-10-20 14:15:05.000449",software,malware
2520,Wingbird,malware--a8d3d497-2da9-4797-8e0b-ed176be08654,S0176,https://attack.mitre.org/software/S0176,mitre-attack,"2022-10-20 14:15:05.001571","2022-10-20 14:15:05.001586",software,malware
2521,"Cobian RAT",malware--aa1462a1-d065-416c-b354-bedd04998c7f,S0338,https://attack.mitre.org/software/S0338,mitre-attack,"2022-10-20 14:15:05.002940","2022-10-20 14:15:05.002956",software,malware
2522,HotCroissant,malware--aad11e34-02ca-4220-91cd-2ed420af4db3,S0431,https://attack.mitre.org/software/S0431,mitre-attack,"2022-10-20 14:15:05.004208","2022-10-20 14:15:05.004220",software,malware
2523,ServHelper,malware--aae22730-e571-4d17-b037-65f2a3e26213,S0382,https://attack.mitre.org/software/S0382,mitre-attack,"2022-10-20 14:15:05.005167","2022-10-20 14:15:05.005182",software,malware
2524,JCry,malware--aaf3fa65-8b27-4e68-91de-2b7738fe4c82,S0389,https://attack.mitre.org/software/S0389,mitre-attack,"2022-10-20 14:15:05.006069","2022-10-20 14:15:05.006080",software,malware
2525,"Unknown Logger",malware--ab3580c8-8435-4117-aace-3d9fbe46aa56,S0130,https://attack.mitre.org/software/S0130,mitre-attack,"2022-10-20 14:15:05.007079","2022-10-20 14:15:05.007092",software,malware
2526,REvil,malware--ac61f1f9-7bb1-465e-9b8a-c2ce8e88baf5,S0496,https://attack.mitre.org/software/S0496,mitre-attack,"2022-10-20 14:15:05.008812","2022-10-20 14:15:05.008829",software,malware
2527,RIPTIDE,malware--ad4f146f-e3ec-444a-ba71-24bffd7f0f8e,S0003,https://attack.mitre.org/software/S0003,mitre-attack,"2022-10-20 14:15:05.009851","2022-10-20 14:15:05.009863",software,malware
2528,Valak,malware--ade37ada-14af-4b44-b36c-210eec255d53,S0476,https://attack.mitre.org/software/S0476,mitre-attack,"2022-10-20 14:15:05.010752","2022-10-20 14:15:05.010767",software,malware
2529,PinchDuke,malware--ae9d818d-95d0-41da-b045-9cabea1ca164,S0048,https://attack.mitre.org/software/S0048,mitre-attack,"2022-10-20 14:15:05.011693","2022-10-20 14:15:05.011707",software,malware
2530,USBStealer,malware--af2ad3b7-ab6a-4807-91fd-51bcaff9acbb,S0136,https://attack.mitre.org/software/S0136,mitre-attack,"2022-10-20 14:15:05.012913","2022-10-20 14:15:05.012928",software,malware
2531,OSX_OCEANLOTUS.D,malware--b00f90b6-c75c-4bfd-b813-ca9e6c9ebf29,S0352,https://attack.mitre.org/software/S0352,mitre-attack,"2022-10-20 14:15:05.014104","2022-10-20 14:15:05.014121",software,malware
2532,CCBkdr,malware--b0f13390-cec7-4814-b37c-ccec01887faa,S0222,https://attack.mitre.org/software/S0222,mitre-attack,"2022-10-20 14:15:05.015192","2022-10-20 14:15:05.015206",software,malware
2533,OnionDuke,malware--b136d088-a829-432c-ac26-5529c26d4c7e,S0052,https://attack.mitre.org/software/S0052,mitre-attack,"2022-10-20 14:15:05.016334","2022-10-20 14:15:05.016347",software,malware
2534,Taidoor,malware--b143dfa4-e944-43ff-8429-bfffc308c517,S0011,https://attack.mitre.org/software/S0011,mitre-attack,"2022-10-20 14:15:05.017382","2022-10-20 14:15:05.017396",software,malware
2535,SHIPSHAPE,malware--b1de6916-7a22-4460-8d26-6b5483ffaa2a,S0028,https://attack.mitre.org/software/S0028,mitre-attack,"2022-10-20 14:15:05.018511","2022-10-20 14:15:05.018525",software,malware
2536,"Cherry Picker",malware--b2203c59-4089-4ee4-bfe1-28fa25f0dbfe,S0107,https://attack.mitre.org/software/S0107,mitre-attack,"2022-10-20 14:15:05.019895","2022-10-20 14:15:05.019908",software,malware
2537,SUPERNOVA,malware--b2b0b946-be0a-4a7f-9c32-a2e5211d1cd9,S0578,https://attack.mitre.org/software/S0578,mitre-attack,"2022-10-20 14:15:05.020931","2022-10-20 14:15:05.020946",software,malware
2538,"P2P ZeuS",malware--b2c5d3ca-b43a-4888-ad8d-e2d43497bf85,S0016,https://attack.mitre.org/software/S0016,mitre-attack,"2022-10-20 14:15:05.021873","2022-10-20 14:15:05.021884",software,malware
2539,Kivars,malware--b2d134a1-7bd5-4293-94d4-8fc978cb1cd7,S0437,https://attack.mitre.org/software/S0437,mitre-attack,"2022-10-20 14:15:05.022666","2022-10-20 14:15:05.022675",software,malware
2540,CaddyWiper,malware--b30d999d-64e0-4e35-9856-884e4b83d611,S0693,https://attack.mitre.org/software/S0693,mitre-attack,"2022-10-20 14:15:05.023516","2022-10-20 14:15:05.023527",software,malware
2541,"Cyclops Blink",malware--b350b47f-88fe-4921-8538-6d9c59bac84e,S0687,https://attack.mitre.org/software/S0687,mitre-attack,"2022-10-20 14:15:05.024350","2022-10-20 14:15:05.024360",software,malware
2542,PoisonIvy,malware--b42378e0-f147-496f-992a-26a49705395b,S0012,https://attack.mitre.org/software/S0012,mitre-attack,"2022-10-20 14:15:05.025470","2022-10-20 14:15:05.025486",software,malware
2543,Seasalt,malware--b45747dc-87ca-4597-a245-7e16a61bc491,S0345,https://attack.mitre.org/software/S0345,mitre-attack,"2022-10-20 14:15:05.026804","2022-10-20 14:15:05.026816",software,malware
2544,NativeZone,malware--b4783be3-35d9-4a56-ac8d-1f3e1c9d9a84,S0637,https://attack.mitre.org/software/S0637,mitre-attack,"2022-10-20 14:15:05.027739","2022-10-20 14:15:05.027748",software,malware
2545,NanoCore,malware--b4d80f8b-d2b9-4448-8844-4bef777ed676,S0336,https://attack.mitre.org/software/S0336,mitre-attack,"2022-10-20 14:15:05.028504","2022-10-20 14:15:05.028516",software,malware
2546,TajMahal,malware--b51797f7-57da-4210-b8ac-b8632ee75d70,S0467,https://attack.mitre.org/software/S0467,mitre-attack,"2022-10-20 14:15:05.029462","2022-10-20 14:15:05.029472",software,malware
2547,PLEAD,malware--b57f419e-8b12-49d3-886b-145383725dcd,S0435,https://attack.mitre.org/software/S0435,mitre-attack,"2022-10-20 14:15:05.030334","2022-10-20 14:15:05.030344",software,malware
2548,Daserf,malware--b6b3dfc7-9a81-43ff-ac04-698bad48973a,S0187,https://attack.mitre.org/software/S0187,mitre-attack,"2022-10-20 14:15:05.031257","2022-10-20 14:15:05.031270",software,malware
2549,GoldFinder,malware--b7010785-699f-412f-ba49-524da6033c76,S0597,https://attack.mitre.org/software/S0597,mitre-attack,"2022-10-20 14:15:05.032304","2022-10-20 14:15:05.032317",software,malware
2550,Carbon,malware--b7e9880a-7a7c-4162-bddb-e28e8ef2bf1f,S0335,https://attack.mitre.org/software/S0335,mitre-attack,"2022-10-20 14:15:05.033306","2022-10-20 14:15:05.033324",software,malware
2551,LoJax,malware--b865dded-0553-4962-a44b-6fe7863effed,S0397,https://attack.mitre.org/software/S0397,mitre-attack,"2022-10-20 14:15:05.034277","2022-10-20 14:15:05.034288",software,malware
2552,"Cardinal RAT",malware--b879758f-bbc4-4cab-b5ba-177ac9b009b4,S0348,https://attack.mitre.org/software/S0348,mitre-attack,"2022-10-20 14:15:05.035658","2022-10-20 14:15:05.035672",software,malware
2553,BISCUIT,malware--b8eb28e4-48a6-40ae-951a-328714f75eda,S0017,https://attack.mitre.org/software/S0017,mitre-attack,"2022-10-20 14:15:05.036802","2022-10-20 14:15:05.036821",software,malware
2554,Calisto,malware--b8fdef82-d2cf-4948-8949-6466357b1be1,S0274,https://attack.mitre.org/software/S0274,mitre-attack,"2022-10-20 14:15:05.037821","2022-10-20 14:15:05.037837",software,malware
2555,Pisloader,malware--b96680d1-5eb3-4f07-b95c-00ab904ac236,S0124,https://attack.mitre.org/software/S0124,mitre-attack,"2022-10-20 14:15:05.038868","2022-10-20 14:15:05.038883",software,malware
2556,GoldenSpy,malware--b9704a7d-feef-4af9-8898-5280f1686326,S0493,https://attack.mitre.org/software/S0493,mitre-attack,"2022-10-20 14:15:05.040054","2022-10-20 14:15:05.040068",software,malware
2557,"Gold Dragon",malware--b9799466-9dd7-4098-b2d6-f999ce50b9a8,S0249,https://attack.mitre.org/software/S0249,mitre-attack,"2022-10-20 14:15:05.041011","2022-10-20 14:15:05.041024",software,malware
2558,RGDoor,malware--b9eec47e-98f4-4b3c-b574-3fa8a87ebe05,S0258,https://attack.mitre.org/software/S0258,mitre-attack,"2022-10-20 14:15:05.042323","2022-10-20 14:15:05.042340",software,malware
2559,Ramsay,malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,S0458,https://attack.mitre.org/software/S0458,mitre-attack,"2022-10-20 14:15:05.043460","2022-10-20 14:15:05.043472",software,malware
2560,FakeM,malware--bb3c1098-d654-4620-bf40-694386d28921,S0076,https://attack.mitre.org/software/S0076,mitre-attack,"2022-10-20 14:15:05.044471","2022-10-20 14:15:05.044481",software,malware
2561,Carberp,malware--bbcd7a02-ef24-4171-ac94-a93540173b94,S0484,https://attack.mitre.org/software/S0484,mitre-attack,"2022-10-20 14:15:05.045548","2022-10-20 14:15:05.045563",software,malware
2562,HARDRAIN,malware--bd0536d7-b081-43ae-a773-cfb057c5b988,S0246,https://attack.mitre.org/software/S0246,mitre-attack,"2022-10-20 14:15:05.046719","2022-10-20 14:15:05.046735",software,malware
2563,Pillowmint,malware--bd7a9e13-69fa-4243-a5e5-04326a63f9f2,S0517,https://attack.mitre.org/software/S0517,mitre-attack,"2022-10-20 14:15:05.047716","2022-10-20 14:15:05.047726",software,malware
2564,TrailBlazer,malware--bdad6f3b-de88-42fa-9295-d29b5271808e,S0682,https://attack.mitre.org/software/S0682,mitre-attack,"2022-10-20 14:15:05.048661","2022-10-20 14:15:05.048674",software,malware
2565,"Revenge RAT",malware--bdb27a1d-1844-42f1-a0c0-826027ae0326,S0379,https://attack.mitre.org/software/S0379,mitre-attack,"2022-10-20 14:15:05.049749","2022-10-20 14:15:05.049764",software,malware
2566,SUNSPOT,malware--bf48e7f8-752c-4ce8-bf8f-748edacd8fa6,S0562,https://attack.mitre.org/software/S0562,mitre-attack,"2022-10-20 14:15:05.050840","2022-10-20 14:15:05.050852",software,malware
2567,More_eggs,malware--bfd2738c-8b43-43c3-bc9f-d523c8e88bf4,S0284,https://attack.mitre.org/software/S0284,mitre-attack,"2022-10-20 14:15:05.052062","2022-10-20 14:15:05.052081",software,malware
2568,SysUpdate,malware--c009560a-f097-45a3-8f9f-78ec1440a783,S0663,https://attack.mitre.org/software/S0663,mitre-attack,"2022-10-20 14:15:05.053184","2022-10-20 14:15:05.053198",software,malware
2569,TinyZBot,malware--c0c45d38-fe57-4cd4-b2b2-9ecd0ddd4ca9,S0004,https://attack.mitre.org/software/S0004,mitre-attack,"2022-10-20 14:15:05.054384","2022-10-20 14:15:05.054399",software,malware
2570,BackConfig,malware--c13d9621-aca7-436b-ab3d-3a95badb3d00,S0475,https://attack.mitre.org/software/S0475,mitre-attack,"2022-10-20 14:15:05.055311","2022-10-20 14:15:05.055323",software,malware
2571,Kwampirs,malware--c2417bab-3189-4d4d-9d60-96de2cdaf0ab,S0236,https://attack.mitre.org/software/S0236,mitre-attack,"2022-10-20 14:15:05.056312","2022-10-20 14:15:05.056327",software,malware
2572,Nerex,malware--c251e4a5-9a2e-4166-8e42-442af75c3b9a,S0210,https://attack.mitre.org/software/S0210,mitre-attack,"2022-10-20 14:15:05.057444","2022-10-20 14:15:05.057458",software,malware
2573,BoomBox,malware--c26f1c05-b861-4970-94dc-2f7f921a3074,S0635,https://attack.mitre.org/software/S0635,mitre-attack,"2022-10-20 14:15:05.058508","2022-10-20 14:15:05.058522",software,malware
2574,PUNCHTRACK,malware--c4de7d83-e875-4c88-8b5d-06c41e5b7e79,S0197,https://attack.mitre.org/software/S0197,mitre-attack,"2022-10-20 14:15:05.059557","2022-10-20 14:15:05.059570",software,malware
2575,Proton,malware--c541efb4-e7b1-4ad6-9da8-b4e113f5dd42,S0279,https://attack.mitre.org/software/S0279,mitre-attack,"2022-10-20 14:15:05.060541","2022-10-20 14:15:05.060553",software,malware
